,address,wallet_address,moniker,oustanding_commisison,outstanding_rewards,withdrawn_commission,withdrawn_rewards,accumulated_commission,accumulated_rewards,total
0,fxvaloper1dlm4kp90axktn7ywg68ueaa4uyjddnnxjxkwk8,fx1dlm4kp90axktn7ywg68ueaa4uyjddnnx6ht3g8,Sydney,23.436360692350092,10.972275838376818,0.0,0.0,23.436360692350092,10.972275838376818,34.40863653072691
1,fxvaloper1hnavkdy0ep629tlwt32x82qsssx9yyvp0s0wtt,fx1hnavkdy0ep629tlwt32x82qsssx9yyvp8pj34t,Porto,0.15474384066238658,5.753663502645826,0.0,0.0,0.15474384066238658,5.753663502645826,5.9084073433082125
2,fxvaloper1znc46yl5g39yxt5nc8rls7lqz6f9tpu5m9rux9,fx1znc46yl5g39yxt5nc8rls7lqz6f9tpu5n57rc9,Kigali,0.7458589849094054,9.786231858957803,0.0,0.0,0.7458589849094054,9.786231858957803,10.53209084386721
3,fxvaloper18xj9zy4wx96r73kqfqtm95jtpxdrw7uuxht457,fx18xj9zy4wx96r73kqfqtm95jtpxdrw7uuwxk227,Lagos,0.7302600654056374,9.331720671139617,0.0,0.0,0.7302600654056374,9.331720671139617,10.061980736545255
4,fxvaloper1hl5s5tycshsklqyv88ednwmr3hc90wmqxh23c2,fx1hl5s5tycshsklqyv88ednwmr3hc90wmqwxhwx2,SanSalvador,0.6618088482693159,7.943059797882871,0.0,0.0,0.6618088482693159,7.943059797882871,8.604868646152187
5,fxvaloper194wzf8rxucjt3hmesv6ccf5z5s8ss4h2rdrmr0,fx194wzf8rxucjt3hmesv6ccf5z5s8ss4h2tu7ya0,Asosiasi Blockchain Indonesia,7787.8020313827365,12.802880051167913,0.0,0.0,7787.8020313827365,12.802880051167913,7800.604911433905
6,fxvaloper1fvrkqzf795p4hh36hwy8rq57ywv5kwyxjax8cf,fx1fvrkqzf795p4hh36hwy8rq57ywv5kwyx6vmcxf,Blockchain Collaborative Consortium,9960.796180199384,12.951774870168517,0.0,0.0,9960.796180199384,12.951774870168517,9973.747955069553
7,fxvaloper1as2rwvnayy30pzjy7aw35dcsja6g98nd87r8vp,fx1as2rwvnayy30pzjy7aw35dcsja6g98nd007cjp,European University Cyprus,7981.8248866392505,12.934906054321969,0.0,0.0,7981.8248866392505,12.934906054321969,7994.759792693572
8,fxvaloper1pcr9h9evn05rpussq9wahmerqjh380mepmshnp,fx1pcr9h9evn05rpussq9wahmerqjh380mef2dgdp,wolfpack,9.075576913372826e-06,12.934906054321969,63.66730417573237,0.0006472126660212001,63.66731325130928,12.93555326698799,76.60286651829728
9,fxvaloper18fgf79wgudvg2xz9kdqa2u6z88qmqpvw28eym5,fx18fgf79wgudvg2xz9kdqa2u6z88qmqpvwzkym95,Alif,44.78755149884404,0.0,0.0,0.0,44.78755149884404,0.0,44.78755149884404
10,fxvaloper1337eaaxxqd7l3jw6hwsrh0rvcjgfzgwqdtfq8x,fx1337eaaxxqd7l3jw6hwsrh0rvcjgfzgwq965lex,EA31337,330.27738619147846,40.95674914382306,538.5960763598918,43.679271772130846,868.8734625513703,84.6360209159539,953.5094834673241
11,fxvaloper1c0gnd02hwatfukgcux5f3hvhutcfj9kdvqrmuj,fx1c0gnd02hwatfukgcux5f3hvhutcfj9kdy37yzj,Cogni,797.8692160498982,6.784966381147778,1212.7656050068417,7.239659877214539,2010.6348210567398,14.024626258362318,2024.6594473151022
12,fxvaloper1nammyssvfumll85kx6fwwje3qy3pkpvkw35p89,fx1nammyssvfumll85kx6fwwje3qy3pkpvkxqf7e9,Nammy,765.9648490058172,6.105081609096086,1406.3364785594479,6.513845229576005,2172.301327565265,12.618926838672092,2184.920254403937
13,fxvaloper1lgzkn292ap2a4t8dvsq0cf5qfkkuplcnztcnvp,fx1lgzkn292ap2a4t8dvsq0cf5qfkkuplcn269vjp,Allif,464.8145014235757,83.47352601174084,1697.8353748965185,875.8161071023687,2162.6498763200943,959.2896331141096,3121.939509434204
14,fxvaloper1umj9xqdv7q2quvtks8j66mwrj9wcfqp4486qgn,fx1umj9xqdv7q2quvtks8j66mwrj9wcfqp4ak8lkn,ClaudioxBarros,24.401760251604365,3.230335989398854,4611.080102532834,49.9314306243386,4635.481862784438,53.161766613737456,4688.643629398175
15,fxvaloper1z67rkadwrp2nf4zwxpktpqnw969plelyjj5alt,fx1z67rkadwrp2nf4zwxpktpqnw969plely6rfzpt,FrenchXCore-1,3272.937034223404,82.36273687837489,1937.346655886447,517.7345583951401,5210.283690109851,600.097295273515,5810.380985383365
16,fxvaloper1t28sjqjfg0zs9wuzpyu3m59c2g4jh6q6nck2w6,fx1t28sjqjfg0zs9wuzpyu3m59c2g4jh6q6mft4s6,AquillaX,120.96559711589194,2202.9253291247173,570.2574392229516,1918.923442257298,691.2230363388435,4121.848771382015,4813.0718077208585
17,fxvaloper19psvqem8jafc5ydg4cnh0t2m04ngw9gfqkeceu,fx19psvqem8jafc5ydg4cnh0t2m04ngw9gfg8y88u,Blindgotchi,6586.956873771641,12.27210394118097,0.0,0.0,6586.956873771641,12.27210394118097,6599.228977712822
18,fxvaloper1jcwagrc7gxpsr3xhvtvwek4kyx3m7q858jxqec,fx1jcwagrc7gxpsr3xhvtvwek4kyx3m7q850rml8c,Rock,828.5176730423079,17.644834091910536,0.0,0.0,828.5176730423079,17.644834091910536,846.1625071342185
19,fxvaloper1c4glwxgvs5vjx9j2w4ef7r4480cfs2dkv7h8u2,fx1c4glwxgvs5vjx9j2w4ef7r4480cfs2dky02cz2,Scissors,536.1297153173691,26.57160519050254,0.0,0.0,536.1297153173691,26.57160519050254,562.7013205078716
